doc_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
5634017,0.0005296933778309126,0.000490542508324373,0.00014375231422976921,0.0004701189045716138,0.0006145114245810298,0.0003921982285689583,0.0005003751412231722,0.0012274446447994502,0.0005672098656398833
5634021,0.0005052595513007338,0.0010471335954880378,0.0004243053195183887,0.0005349881578034673,0.0013723974209050697,0.0007374613997349471,3.69338862718229e-05,0.0005412381860793145,0.000964438109172316
5634049,4.040783811617699e-05,0.0003090590645671169,6.960595024913759e-05,0.0007732309966639667,0.0002845729654838571,0.0002909023253764799,0.0006310255993266726,0.0006112470986374562,0.0002701427436920035
5634063,0.00024335564976382538,0.0005703307745004711,1.1921792589730365e-05,0.0004793571389960574,0.0006708484094078702,0.00039534182541859037,0.0002773560885292758,0.000998154784324897,0.000948047450283172
5634084,0.0005138390135860436,0.0012178135793747735,0.0,0.002405057407493386,0.0002912643841054724,0.0009160771946795605,2.3368746714491564e-05,0.001563513188317139,0.0002279862823998829
5634086,0.0022437449826077007,0.002549714408849956,0.0009023218975719106,0.0021127025225549686,0.0008459484220605838,0.0020765125774383653,0.0007160318567518022,0.0017051460502602474,-0.00021137766570061503
5634087,0.0012212490686404297,0.001414276377930997,0.0008021503921495286,0.001032682804371119,0.0014308155193422482,0.00046566263555762887,0.0011494514767671456,0.001496222928955565,0.0006789335407570359
5634098,9.998959170683396e-05,0.0003959800537284642,0.00012800558240935053,0.000584538138802766,0.00042716199470035985,0.00021140271591453,5.670304409534654e-05,0.000534238267220279,5.161603178753848e-05
5634133,0.0007757635527505092,0.00038860872754651606,0.00021541632723456354,0.00039642301405795973,0.000365428927279402,0.00045906459771083896,0.00027385395243674575,0.0005989185776315993,-9.338272034207503e-05
5634469,0.0,0.000904732810588186,0.0014315750208976484,0.0014043298112299798,0.0006827522151725646,0.0013834639662506287,0.0004292564777385482,0.00301094063844072,0.001735070650132519
5634698,0.00029174124858151766,0.00012131979224027888,0.0002879094722399053,0.00032996708883675405,0.00019798403164071664,0.000599456375923192,0.0007768530955246103,0.0004612416643597956,-0.0008001381083935903
5634797,0.0022233617723900127,0.0008406586714191512,0.0007009375138426392,0.003297280234933266,0.00046465765614330304,0.0012163139361635635,0.0005225510156961143,0.0010392528274353584,-0.003597393097919253
5635512,0.0013675476968572648,0.001243575862486922,0.008518866920880138,0.0023122312848135773,0.0012854603366683603,0.008837116265078562,0.0006195538888999567,0.0016358597309528004,-0.009577267127183308
5635737,0.0003467869371254975,0.0004953587596165234,0.00029569654192430396,0.00018690279169603774,0.0006819083670072612,0.000804670528919241,0.00019062073223951069,0.0012087633171295573,0.000496961536368462
5635940,0.00023287803375192793,0.0004157937876950302,8.302316644954651e-05,0.00033337038503743357,0.00026167099904664633,0.00026428867285923486,0.00032626355392909923,0.0004791018989774229,0.0002275462636198718
5635986,8.068094287440539e-05,0.0009915212457708299,8.068094287440539e-05,0.00014406175968438345,0.00032795035336785785,0.0008468562907998982,4.777486489284171e-05,0.0006391633866971399,0.00048014790560605856
5636125,0.0001256348684536154,9.479008583294614e-05,0.00013781668561654468,0.00014581371257082248,9.37128044549624e-05,0.00011817366389659741,4.7363013878037256e-05,0.00024985674074440696,-2.647856227050985e-05
5636144,0.00027780350262747585,0.0007081524701962406,0.0005964945905389405,0.0005891745961615658,0.000681454846411905,0.000567377747174591,0.0004756677045592921,0.0008459903345596533,9.922575768973023e-05
5636291,0.00010649812783545481,0.00014457718215951263,0.00012199946001910885,0.0006369323789941634,0.00018325719702439415,0.0005305721483862265,0.0001127858686631229,0.0004263426626459441,-0.00021210855784276826
5636326,0.00023026289177202676,0.0006000497535441756,0.0005360022424696448,0.0007436944489840528,0.0006007580647467335,0.0009359908038610545,0.00045485589243424656,0.0010639386055830682,9.0186003410342e-05
5636327,0.00021189956871357687,0.00100393444933503,0.0007156765654353643,0.0008175443828273737,0.0007099108097897226,0.0008363129231171307,0.0006728403741321386,0.001000165418333473,0.0003965411309928525
